table,variable,dtype,rows,missing,missing_pct,unique,zeros,negative,infinite,minimum,p01,median,p99,maximum,skew,iqr_outliers
irs_duplicate_records,year,int64,3994,0,0.0,1,0.0,0.0,0.0,2014.0,2014.0,2014.0,2014.0,2014.0,0.0,0.0
irs_duplicate_records,period_start,int64,3994,0,0.0,1,0.0,0.0,0.0,2013.0,2013.0,2013.0,2013.0,2013.0,0.0,0.0
irs_duplicate_records,methodology_series,str,3994,0,0.0,1,,,,,,,,,,
irs_records,ref_state,string,2957793,0,0.0,51,,,,,,,,,,
irs_records,ref_county,string,2957793,0,0.0,333,,,,,,,,,,
irs_records,other_state,string,2957793,0,0.0,57,,,,,,,,,,
irs_records,other_county,string,2957793,0,0.0,333,,,,,,,,,,
irs_records,other_state_name,str,2957793,0,0.0,54,,,,,,,,,,
irs_records,returns,float64,2957793,190614,6.444467209165753,37420,8.0,0.0,0.0,0.0,10.0,48.0,27864.0,3944880.0,62.51597795807357,430655.0
irs_records,individuals,float64,2957793,190614,6.444467209165753,50967,8.0,0.0,0.0,0.0,15.0,89.0,55546.88000000082,7841705.0,63.60113802895052,432960.0
irs_records,agi_thousands,float64,2957793,190701,6.44740859147344,196429,62.0,2193.0,0.0,-1283400.0,233.0,2547.0,1786534.8699999936,430148598.0,66.68430042271103,429561.0
irs_records,county_fips,string,2957793,0,0.0,3209,,,,,,,,,,
irs_records,other_fips,string,2957793,0,0.0,3174,,,,,,,,,,
irs_records,returns_suppressed_or_missing,bool,2957793,0,0.0,2,,,,,,,,,,
irs_records,individuals_suppressed_or_missing,bool,2957793,0,0.0,2,,,,,,,,,,
irs_records,agi_thousands_suppressed_or_missing,bool,2957793,0,0.0,2,,,,,,,,,,
irs_records,row_type,str,2957793,0,0.0,6,,,,,,,,,,
irs_records,origin_fips,string,2957793,0,0.0,3225,,,,,,,,,,
irs_records,destination_fips,string,2957793,0,0.0,3225,,,,,,,,,,
irs_records,view,str,2957793,0,0.0,2,,,,,,,,,,
irs_records,year,int64,2957793,0,0.0,15,0.0,0.0,0.0,2009.0,2009.0,2015.0,2023.0,2023.0,0.1676163093941387,0.0
irs_records,period_start,int64,2957793,0,0.0,15,0.0,0.0,0.0,2008.0,2008.0,2014.0,2022.0,2022.0,0.1676163093941387,0.0
irs_records,methodology_series,str,2957793,0,0.0,3,,,,,,,,,,
irs_state_totals,ref_state,string,60,0,0.0,2,,,,,,,,,,
irs_state_totals,ref_county,string,60,0,0.0,1,,,,,,,,,,
irs_state_totals,other_state,string,60,0,0.0,1,,,,,,,,,,
irs_state_totals,other_county,string,60,0,0.0,2,,,,,,,,,,
irs_state_totals,other_state_name,str,60,0,0.0,2,,,,,,,,,,
irs_state_totals,returns,float64,60,0,0.0,60,0.0,0.0,0.0,11710.0,12441.6,25481.0,58524.559999999976,62664.0,0.38202316501695593,0.0
irs_state_totals,individuals,float64,60,0,0.0,60,0.0,0.0,0.0,21452.0,23042.64,48669.0,97972.85999999993,109623.0,0.3831736547516338,0.0
irs_state_totals,agi_thousands,float64,60,0,0.0,60,0.0,0.0,0.0,561138.0,589666.86,1774409.0,7291975.2399999965,7859003.0,0.7852758845401855,0.0
irs_state_totals,county_fips,string,60,0,0.0,2,,,,,,,,,,
irs_state_totals,other_fips,string,60,0,0.0,2,,,,,,,,,,
irs_state_totals,returns_suppressed_or_missing,bool,60,0,0.0,1,,,,,,,,,,
irs_state_totals,individuals_suppressed_or_missing,bool,60,0,0.0,1,,,,,,,,,,
irs_state_totals,agi_thousands_suppressed_or_missing,bool,60,0,0.0,1,,,,,,,,,,
irs_state_totals,row_type,str,60,0,0.0,1,,,,,,,,,,
irs_state_totals,origin_fips,string,60,0,0.0,4,,,,,,,,,,
irs_state_totals,destination_fips,string,60,0,0.0,4,,,,,,,,,,
irs_state_totals,view,str,60,0,0.0,2,,,,,,,,,,
irs_state_totals,year,int64,60,0,0.0,15,0.0,0.0,0.0,2009.0,2009.0,2016.0,2023.0,2023.0,0.0,0.0
irs_state_totals,period_start,int64,60,0,0.0,15,0.0,0.0,0.0,2008.0,2008.0,2015.0,2022.0,2022.0,0.0,0.0
irs_state_totals,methodology_series,str,60,0,0.0,3,,,,,,,,,,
prepared_geography_year,county_fips,str,49717,0,0.0,3109,,,,,,,,,,
prepared_geography_year,year,int64,49717,0,0.0,16,0.0,0.0,0.0,2009.0,2009.0,2016.0,2024.0,2024.0,0.0001552936402907493,0.0
prepared_geography_year,period_start,int64,49717,0,0.0,16,0.0,0.0,0.0,2005.0,2005.0,2012.0,2020.0,2020.0,0.0001552936402907493,0.0
prepared_geography_year,period_end,int64,49717,0,0.0,16,0.0,0.0,0.0,2009.0,2009.0,2016.0,2024.0,2024.0,0.0001552936402907493,0.0
prepared_geography_year,in_scope_us,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,population,float64,49717,0,0.0,38193,0.0,0.0,0.0,33.0,938.1600000000001,25899.0,1272494.759999999,10105722.0,13.488676605539077,6726.0
prepared_geography_year,population_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,population_moe,float64,49717,44914,90.33932055433755,235,2994.0,0.0,0.0,0.0,0.0,0.0,257.97999999999956,1564.0,4.039840369061265,45.0
prepared_geography_year,population_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,median_age,float64,49717,0,0.0,416,0.0,0.0,0.0,21.4,27.8,40.9,54.9,86.2,0.12214722691087804,1587.0
prepared_geography_year,median_age_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,median_age_moe,float64,49717,0,0.0,175,0.0,0.0,0.0,0.1,0.1,0.5,6.9,69.7,10.287313795983332,5033.0
prepared_geography_year,median_age_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,median_household_income,float64,49717,0,0.0,31002,0.0,0.0,0.0,17109.0,26330.96,49056.0,104846.67999999982,181765.0,1.3865341396172792,1643.0
prepared_geography_year,median_household_income_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,median_household_income_moe,float64,49717,8,0.01609107548725788,9351,0.0,0.0,0.0,234.0,614.0,2819.0,13991.039999999935,69746.0,4.506948400456187,2885.0
prepared_geography_year,median_household_income_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,median_home_value,float64,49717,0,0.0,4681,0.0,0.0,0.0,16800.0,51400.0,124400.0,570683.9999999997,1633900.0,3.5007701822532313,3299.0
prepared_geography_year,median_home_value_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,median_home_value_moe,float64,49717,39,0.07844399300038216,17060,2.0,0.0,0.0,0.0,1375.0,6187.0,41046.20999999989,391352.0,8.38328556510224,3467.0
prepared_geography_year,median_home_value_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,median_gross_rent,float64,49717,0,0.0,1719,0.0,0.0,0.0,99.0,400.0,693.0,1683.0,2922.0,1.932109498917593,2583.0
prepared_geography_year,median_gross_rent_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,median_gross_rent_moe,float64,49717,57,0.1146489128467124,505,2.0,0.0,0.0,0.0,7.590000000000032,39.0,269.0,1665.0,5.401370136584185,3606.0
prepared_geography_year,median_gross_rent_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,poverty_universe,float64,49717,0,0.0,37968,0.0,0.0,0.0,33.0,922.6400000000001,24925.0,1256044.9599999879,9955473.0,13.540480397250592,6712.0
prepared_geography_year,poverty_universe_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,poverty_universe_moe,float64,49717,1,0.002011384435907235,2012,0.0,0.0,0.0,1.0,9.0,179.0,1703.699999999997,6389.0,3.630797625443054,4064.0
prepared_geography_year,poverty_universe_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,below_poverty,float64,49717,0,0.0,19305,7.0,0.0,0.0,0.0,98.0,3978.0,182946.15999999965,1805868.0,15.69835022097929,5790.0
prepared_geography_year,below_poverty_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,below_poverty_moe,float64,49717,1,0.002011384435907235,4441,0.0,0.0,0.0,2.0,47.0,620.0,5426.799999999988,17434.0,4.459053995654277,3993.0
prepared_geography_year,below_poverty_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,civilian_labor_force,float64,49717,1,0.002011384435907235,30854,0.0,0.0,0.0,25.0,462.0,11727.0,673320.7499999997,5252747.0,13.395609027346822,6929.0
prepared_geography_year,civilian_labor_force_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,civilian_labor_force_moe,float64,49717,1,0.002011384435907235,9434,0.0,0.0,0.0,11.0,65.0,471.0,3482.8808122415776,11220.0,3.7279055253426345,4124.0
prepared_geography_year,civilian_labor_force_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,unemployed,float64,49717,1,0.002011384435907235,10080,205.0,0.0,0.0,0.0,6.0,780.0,49174.89999999992,580531.0,16.464297115259075,6479.0
prepared_geography_year,unemployed_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,unemployed_moe,float64,49717,1,0.002011384435907235,8196,0.0,0.0,0.0,1.0,10.0,225.0,1843.8499999999985,6351.0,3.9277986299587875,3142.0
prepared_geography_year,unemployed_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,housing_units,float64,49717,0,0.0,30859,0.0,0.0,0.0,33.0,598.1600000000001,12383.0,547531.8399999938,3650466.0,11.737243954180018,6315.0
prepared_geography_year,housing_units_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,housing_units_moe,float64,49717,0,0.0,1077,0.0,0.0,0.0,8.0,17.0,83.0,759.8399999999965,3312.0,4.013991032539589,3989.0
prepared_geography_year,housing_units_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,vacant_units,float64,49717,0,0.0,12801,0.0,0.0,0.0,6.0,143.0,1931.0,58824.27999999994,245069.0,8.800562910939508,5268.0
prepared_geography_year,vacant_units_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,vacant_units_moe,float64,49717,0,0.0,2154,0.0,0.0,0.0,5.0,36.0,268.0,1948.5199999999895,5796.0,4.3298729921482835,3706.0
prepared_geography_year,vacant_units_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,occupied_units,float64,49717,0,0.0,28901,0.0,0.0,0.0,17.0,397.0,9964.0,496771.5199999998,3416449.0,12.127523027722342,6601.0
prepared_geography_year,occupied_units_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,occupied_units_moe,float64,49717,0,0.0,2249,0.0,0.0,0.0,7.0,47.0,289.0,2031.0,6253.0,4.137436105862776,3734.0
prepared_geography_year,occupied_units_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,owner_occupied_units,float64,49717,0,0.0,25542,11.0,0.0,0.0,0.0,287.0,7268.0,291593.9599999989,1567983.0,9.693958336239675,6468.0
prepared_geography_year,owner_occupied_units_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,owner_occupied_units_moe,float64,49717,0,0.0,2708,0.0,0.0,0.0,2.0,44.0,313.0,2649.8399999999965,10546.0,5.2516694423504156,4276.0
prepared_geography_year,owner_occupied_units_moe_flag,str,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,population_25_plus,float64,49717,0,0.0,34762,0.0,0.0,0.0,31.0,697.1600000000001,17803.0,883539.9199999998,6922061.0,13.467590513922898,6609.0
prepared_geography_year,population_25_plus_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,population_25_plus_moe,float64,49717,488,0.9815556047227306,518,38.0,0.0,0.0,0.0,15.0,101.0,324.0,1924.0,3.071042855287655,1260.0
prepared_geography_year,population_25_plus_moe_flag,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,bachelors,float64,49717,0,0.0,16698,9.0,0.0,0.0,0.0,99.0,2028.0,202159.07999999908,1590181.0,12.572103993356029,7492.0
prepared_geography_year,bachelors_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,bachelors_moe,float64,49717,0,0.0,10469,0.0,0.0,0.0,3.0,34.00940363709645,277.0,3165.1999999999825,11376.0,4.075970399723213,5019.0
prepared_geography_year,bachelors_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,masters,float64,49717,0,0.0,11791,23.0,0.0,0.0,0.0,21.0,789.0,93689.6799999999,608104.0,10.494238736098108,7344.0
prepared_geography_year,masters_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,masters_moe,float64,49717,0,0.0,8949,0.0,0.0,0.0,2.0,14.59295630362862,174.0919297382851,2281.8399999999965,7225.0,4.274637109844128,5127.0
prepared_geography_year,masters_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,professional_degree,float64,49717,0,0.0,6375,930.0,0.0,0.0,0.0,0.0,158.0,25216.239999999874,185424.0,12.39827661486253,7293.0
prepared_geography_year,professional_degree_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,professional_degree_moe,float64,49717,0,0.0,6415,0.0,0.0,0.0,1.0,5.0,80.0,1184.0,3811.0,4.654665108857681,5189.0
prepared_geography_year,professional_degree_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,doctorate,float64,49717,0,0.0,5522,2259.0,0.0,0.0,0.0,0.0,97.0,14783.719999999972,107457.0,11.009093328268998,7433.0
prepared_geography_year,doctorate_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,doctorate_moe,float64,49717,0,0.0,5614,0.0,0.0,0.0,1.0,4.0,68.0,946.0,2891.0,4.290804547991995,4876.0
prepared_geography_year,doctorate_moe_flag,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,civilian_labor_force_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,unemployed_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,population_25_plus_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,bachelors_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,masters_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,professional_degree_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,doctorate_reconstructed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,poverty_pct,float64,49717,0,0.0,49499,7.0,0.0,0.0,0.0,4.807885913318791,14.679598492228198,35.50934980237607,59.02470600927824,1.0332017669547195,1199.0
prepared_geography_year,unemployment_pct,float64,49717,1,0.002011384435907235,48620,205.0,0.0,0.0,0.0,0.702428930725043,6.049860208734515,17.163704165556382,36.107986501687286,1.1761819557239035,1205.0
prepared_geography_year,vacancy_pct,float64,49717,0,0.0,49353,0.0,0.0,0.0,1.6839677047289503,4.264574782059917,15.172499072585632,54.47659406371165,88.25910931174089,1.6739320310314216,2263.0
prepared_geography_year,homeownership_pct,float64,49717,0,0.0,48972,11.0,0.0,0.0,0.0,45.90683981417384,73.5779332189521,86.84135632571288,97.38527214514407,-1.3497838274069098,1534.0
prepared_geography_year,bachelors_plus_pct,float64,49717,0,0.0,49385,7.0,0.0,0.0,0.0,8.088814255749158,18.924620288768047,53.5305227201218,80.53254437869822,1.4592500559946722,2270.0
prepared_geography_year,inflow_individuals,float64,49717,3580,7.2007562805479015,11818,0.0,0.0,0.0,16.0,53.0,1209.0,60392.439999999944,229710.0,6.58388650375812,6176.0
prepared_geography_year,inflow_returns,float64,49717,3580,7.2007562805479015,8893,0.0,0.0,0.0,10.0,27.0,612.0,34832.119999999995,141960.0,6.857796030860219,6276.0
prepared_geography_year,outflow_individuals,float64,49717,3490,7.019731681316251,11534,0.0,0.0,0.0,15.0,53.0,1177.0,63520.43999999999,340909.0,8.136249628754017,6243.0
prepared_geography_year,outflow_returns,float64,49717,3490,7.019731681316251,8733,0.0,0.0,0.0,10.0,28.0,613.0,35665.05999999976,188269.0,8.169553209212328,6287.0
prepared_geography_year,net_individuals,float64,49717,3663,7.367701188728201,5951,162.0,21681.0,0.0,-145441.0,-6184.969999999998,9.0,5727.940000000002,121194.0,-12.821302642963275,9106.0
prepared_geography_year,inflow_individuals_per_1000,float64,49717,3580,7.2007562805479015,45734,0.0,0.0,0.0,7.001400280056012,19.06389160063984,45.12207685175647,111.08958299504252,867.2708962739174,6.209703024468785,1684.0
prepared_geography_year,outflow_individuals_per_1000,float64,49717,3490,7.019731681316251,45786,0.0,0.0,0.0,9.047044632086852,21.766590868977453,44.49374624723949,103.8339073896879,2951.9462624870825,55.2291424769017,1874.0
prepared_geography_year,net_individuals_per_1000,float64,49717,3663,7.367701188728201,45486,162.0,21681.0,0.0,-2923.355149844988,-23.889157176236974,0.484525472806953,34.62824775517379,677.9196117733939,-97.55263518677503,2818.0
prepared_geography_year,declarations,float64,49717,0,0.0,9,32322.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.2204687824622873,841.0
prepared_geography_year,incident_types,float64,49717,32322,65.01196773739365,4,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,2.4582402413137636,2789.0
prepared_geography_year,precipitation_inches,float64,49717,27,0.054307379769495345,9889,0.0,0.0,0.0,1.25,7.858899999999999,40.94,78.28999999999999,132.48,0.15123586378900458,219.0
prepared_geography_year,temperature_f,float64,49717,27,0.054307379769495345,5887,0.0,0.0,0.0,24.308333333333334,38.25,55.425000000000004,73.82591666666667,78.56666666666666,0.02944720230834806,13.0
prepared_geography_year,tmax_f,float64,49717,27,0.054307379769495345,5783,0.0,0.0,0.0,31.841666666666665,49.14166666666667,66.53333333333333,84.46666666666667,89.95,-0.006539702756933309,16.0
prepared_geography_year,tmin_f,float64,49717,27,0.054307379769495345,6032,0.0,0.0,0.0,16.766666666666666,26.925,44.37916666666666,63.875,70.95833333333333,0.05193836295965426,28.0
prepared_geography_year,precipitation_inches_months,float64,49717,27,0.054307379769495345,1,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
prepared_geography_year,temperature_f_months,float64,49717,27,0.054307379769495345,1,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
prepared_geography_year,tmax_f_months,float64,49717,27,0.054307379769495345,1,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
prepared_geography_year,tmin_f_months,float64,49717,27,0.054307379769495345,1,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
prepared_geography_year,geography_level,str,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,geography_caution,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,irs_methodology_series,str,49717,0,0.0,3,,,,,,,,,,
prepared_geography_year,identifier_repaired,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,median_age_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,median_household_income_imputed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,median_home_value_imputed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,median_gross_rent_imputed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,poverty_universe_imputed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,below_poverty_imputed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,housing_units_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,vacant_units_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,occupied_units_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,owner_occupied_units_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,civilian_labor_force_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,unemployed_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,population_25_plus_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,bachelors_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,masters_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,professional_degree_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,doctorate_imputed,bool,49717,0,0.0,1,,,,,,,,,,
prepared_geography_year,socioeconomic_imputed,bool,49717,0,0.0,2,,,,,,,,,,
prepared_geography_year,data_split,str,49717,0,0.0,3,,,,,,,,,,
state_features,county_fips,string,32,0,0.0,2,,,,,,,,,,
state_features,year,int64,32,0,0.0,16,0.0,0.0,0.0,2009.0,2009.0,2016.5,2024.0,2024.0,0.0,0.0
state_features,period_start,int64,32,0,0.0,16,0.0,0.0,0.0,2005.0,2005.0,2012.5,2020.0,2020.0,0.0,0.0
state_features,period_end,int64,32,0,0.0,16,0.0,0.0,0.0,2009.0,2009.0,2016.5,2024.0,2024.0,0.0,0.0
state_features,in_scope_us,bool,32,0,0.0,1,,,,,,,,,,
state_features,population,float64,32,0,0.0,32,0.0,0.0,0.0,683142.0,685636.57,2116526.0,3620418.79,3624508.0,0.0004120954486218486,0.0
state_features,population_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,population_moe,float64,32,30,93.75,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
state_features,population_moe_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,median_age,float64,32,0,0.0,25,0.0,0.0,0.0,32.7,32.917,37.4,41.169000000000004,41.2,-0.04573627383303268,0.0
state_features,median_age_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,median_age_moe,float64,32,0,0.0,2,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.8493848041109198,0.0
state_features,median_age_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,median_household_income,float64,32,0,0.0,32,0.0,0.0,0.0,64635.0,65219.66,74112.5,95154.49,95781.0,0.9074224078347796,1.0
state_features,median_household_income_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,median_household_income_moe,float64,32,0,0.0,30,0.0,0.0,0.0,381.0,383.48,731.0,1329.9800000000002,1374.0,0.6676137345537507,1.0
state_features,median_household_income_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,median_home_value,float64,32,0,0.0,32,0.0,0.0,0.0,221300.0,223718.0,274950.0,362560.0,366900.0,0.7359139173302242,2.0
state_features,median_home_value_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,median_home_value_moe,float64,32,0,0.0,32,0.0,0.0,0.0,868.0,876.99,1623.0,3713.3,3735.0,1.1724685161189274,2.0
state_features,median_home_value_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,median_gross_rent,float64,32,0,0.0,32,0.0,0.0,0.0,949.0,951.79,1151.0,1470.3300000000002,1488.0,0.48596125447988964,0.0
state_features,median_gross_rent_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,median_gross_rent_moe,float64,32,0,0.0,14,0.0,0.0,0.0,5.0,5.0,9.5,22.380000000000003,23.0,0.8210153862492549,0.0
state_features,median_gross_rent_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,poverty_universe,float64,32,0,0.0,32,0.0,0.0,0.0,666059.0,668769.02,2051619.0,3523977.13,3530170.0,0.0006477747232321537,0.0
state_features,poverty_universe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,poverty_universe_moe,float64,32,0,0.0,32,0.0,0.0,0.0,373.0,387.88,624.5,1021.9,1025.0,0.37118983996678834,0.0
state_features,poverty_universe_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,below_poverty,float64,32,0,0.0,32,0.0,0.0,0.0,64038.0,64102.17,186736.5,365851.59,366351.0,0.024001172262947183,0.0
state_features,below_poverty_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,below_poverty_moe,float64,32,0,0.0,32,0.0,0.0,0.0,2204.0,2227.87,4659.0,8371.0,8433.0,0.18671275914752106,0.0
state_features,below_poverty_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,civilian_labor_force,float64,32,0,0.0,32,0.0,0.0,0.0,358292.0,358479.24,1128954.5,1957697.89,1959490.0,0.0008316827984449127,0.0
state_features,civilian_labor_force_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,civilian_labor_force_moe,float64,32,0,0.0,32,0.0,0.0,0.0,1831.0,1853.63,3577.0,6457.25,6496.0,0.20170760832829637,0.0
state_features,civilian_labor_force_moe_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,unemployed,float64,32,0,0.0,32,0.0,0.0,0.0,20644.0,20765.83,71282.5,189431.18,190709.0,0.3330735946597617,0.0
state_features,unemployed_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,unemployed_moe,float64,32,0,0.0,32,0.0,0.0,0.0,992.0,1023.93,1726.5,3814.85,3835.0,0.354133805428959,0.0
state_features,unemployed_moe_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,housing_units,float64,32,0,0.0,32,0.0,0.0,0.0,280186.0,285932.47,882812.0,1540032.37,1541822.0,0.0023888316344773193,0.0
state_features,housing_units_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,housing_units_moe,float64,32,0,0.0,32,0.0,0.0,0.0,160.0,165.27,308.0,835.63,844.0,1.4137272729183914,2.0
state_features,housing_units_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,vacant_units,float64,32,0,0.0,32,0.0,0.0,0.0,45407.0,46978.08,85844.0,145933.37,145956.0,0.12984217279511423,0.0
state_features,vacant_units_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,vacant_units_moe,float64,32,0,0.0,31,0.0,0.0,0.0,1022.0,1045.87,2248.5,3684.21,3687.0,0.028470730128478762,0.0
state_features,vacant_units_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,occupied_units,float64,32,0,0.0,32,0.0,0.0,0.0,234779.0,238954.39,799007.5,1429717.53,1434007.0,0.0035246154273406442,0.0
state_features,occupied_units_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,occupied_units_moe,float64,32,0,0.0,32,0.0,0.0,0.0,1108.0,1158.53,2266.5,3739.31,3770.0,0.060803027737747685,0.0
state_features,occupied_units_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,owner_occupied_units,float64,32,0,0.0,32,0.0,0.0,0.0,149672.0,152581.04,540528.0,948957.4500000001,952989.0,0.0018051715230427558,0.0
state_features,owner_occupied_units_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,owner_occupied_units_moe,float64,32,0,0.0,32,0.0,0.0,0.0,1295.0,1353.59,3026.0,6194.06,6341.0,0.19053413858088245,0.0
state_features,owner_occupied_units_moe_flag,str,32,0,0.0,1,,,,,,,,,,
state_features,population_25_plus,float64,32,0,0.0,32,0.0,0.0,0.0,419058.0,422443.51,1417372.0,2547847.39,2554584.0,0.0034439190037754168,0.0
state_features,population_25_plus_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,population_25_plus_moe,float64,32,0,0.0,31,0.0,0.0,0.0,321.0,322.86,416.5,795.2,820.0,2.069461057759406,3.0
state_features,population_25_plus_moe_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,bachelors,float64,32,0,0.0,32,0.0,0.0,0.0,71482.0,72541.89,281515.0,591385.24,595631.0,0.043002809209134824,0.0
state_features,bachelors_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,bachelors_moe,float64,32,0,0.0,32,0.0,0.0,0.0,1529.0,1546.2332454800974,2934.2397910600603,6081.6,6125.0,0.2988613671770936,0.0
state_features,bachelors_moe_flag,str,32,0,0.0,2,,,,,,,,,,
