county_fips,incidentId,declaration_count,declaration_numbers
13231,2017083101,2,"3387, 4338"
13231,2020030901,2,"3464, 4501"
13231,2024092301,2,"3616, 4830"
13233,2017083101,2,"3387, 4338"
13233,2020030901,2,"3464, 4501"
13235,2017083101,2,"3387, 4338"
13235,2018100601,2,"3406, 4400"
13235,2020030901,2,"3464, 4501"
13235,2024092301,2,"3616, 4830"
13237,2017083101,2,"3387, 4338"
13237,2018100601,2,"3406, 4400"
13237,2020030901,2,"3464, 4501"
13237,2024092301,2,"3616, 4830"
13239,2017083101,2,"3387, 4338"
13239,2018100601,2,"3406, 4400"
13239,2020030901,2,"3464, 4501"
13241,2017083101,2,"3387, 4338"
13241,2020030901,2,"3464, 4501"
13241,2024092301,2,"3616, 4830"
13243,2017083101,2,"3387, 4338"
13243,2018100601,2,"3406, 4400"
13243,2020030901,2,"3464, 4501"
13245,2014020901,2,"3368, 4165"
13245,2017083101,2,"3387, 4338"
13245,2020030901,2,"3464, 4501"
13245,2024092301,2,"3616, 4830"
13247,2017083101,2,"3387, 4338"
13247,2020030901,2,"3464, 4501"
13249,2017083101,2,"3387, 4338"
13249,2018100601,2,"3406, 4400"
13249,2020030901,2,"3464, 4501"
13251,2014020901,2,"3368, 4165"
13251,2016092802,2,"3379, 4284"
13251,2017083101,2,"3387, 4338"
13251,2018100601,2,"3406, 4400"
13251,2020030901,2,"3464, 4501"
13251,2024072801,2,"3607, 4821"
13251,2024092301,2,"3616, 4830"
13253,2017083101,2,"3387, 4338"
13253,2018100601,2,"3406, 4400"
13253,2020030901,2,"3464, 4501"
13255,2014020901,2,"3368, 4165"
13255,2017083101,2,"3387, 4338"
13255,2020030901,2,"3464, 4501"
13257,2017083101,2,"3387, 4338"
13257,2020030901,2,"3464, 4501"
13257,2024092301,2,"3616, 4830"
13259,2017083101,2,"3387, 4338"
13259,2018100601,2,"3406, 4400"
13259,2020030901,2,"3464, 4501"
13261,2017083101,2,"3387, 4338"
13261,2018100601,2,"3406, 4400"
13261,2020030901,2,"3464, 4501"
13263,2017083101,2,"3387, 4338"
13263,2020030901,2,"3464, 4501"
13265,2014020901,2,"3368, 4165"
13265,2017083101,2,"3387, 4338"
13265,2020030901,2,"3464, 4501"
13265,2024092301,2,"3616, 4830"
13267,2016092802,2,"3379, 4284"
13267,2017083101,2,"3387, 4338"
13267,2018100601,2,"3406, 4400"
13267,2020030901,2,"3464, 4501"
13267,2024072801,2,"3607, 4821"
13267,2024092301,2,"3616, 4830"
13269,2017083101,2,"3387, 4338"
13269,2020030901,2,"3464, 4501"
13271,2017083101,2,"3387, 4338"
13271,2018100601,2,"3406, 4400"
13271,2020030901,2,"3464, 4501"
13271,2024092301,2,"3616, 4830"
13273,2017083101,2,"3387, 4338"
13273,2018100601,2,"3406, 4400"
13273,2020030901,2,"3464, 4501"
13275,2017083101,2,"3387, 4338"
13275,2018100601,2,"3406, 4400"
13275,2020030901,2,"3464, 4501"
13275,2024072801,2,"3607, 4821"
13275,2024092301,2,"3616, 4830"
13277,2017083101,2,"3387, 4338"
13277,2018100601,2,"3406, 4400"
13277,2020030901,2,"3464, 4501"
13277,2024072801,2,"3607, 4821"
13277,2024092301,2,"3616, 4830"
13279,2016092802,2,"3379, 4284"
13279,2017083101,2,"3387, 4338"
13279,2018100601,2,"3406, 4400"
13279,2020030901,2,"3464, 4501"
13279,2024072801,2,"3607, 4821"
13279,2024092301,2,"3616, 4830"
13281,2017083101,2,"3387, 4338"
13281,2020030901,2,"3464, 4501"
13283,2017083101,2,"3387, 4338"
13283,2018100601,2,"3406, 4400"
13283,2020030901,2,"3464, 4501"
13283,2024092301,2,"3616, 4830"
13285,2017083101,2,"3387, 4338"
13285,2020030901,2,"3464, 4501"
13287,2017083101,2,"3387, 4338"
13287,2018100601,2,"3406, 4400"
13287,2020030901,2,"3464, 4501"
13287,2024092301,2,"3616, 4830"
13289,2014020901,2,"3368, 4165"
13289,2017083101,2,"3387, 4338"
13289,2018100601,2,"3406, 4400"
13289,2020030901,2,"3464, 4501"
13289,2024092301,2,"3616, 4830"
13291,2017083101,2,"3387, 4338"
13291,2020030901,2,"3464, 4501"
13293,2014020901,2,"3368, 4165"
13293,2017083101,2,"3387, 4338"
13293,2020030901,2,"3464, 4501"
13295,2014020901,2,"3368, 4165"
13295,2017083101,2,"3387, 4338"
13295,2020030901,2,"3464, 4501"
13297,2017083101,2,"3387, 4338"
13297,2020030901,2,"3464, 4501"
13299,2016092802,2,"3379, 4284"
13299,2017083101,2,"3387, 4338"
13299,2020030901,2,"3464, 4501"
13299,2024072801,2,"3607, 4821"
13299,2024092301,2,"3616, 4830"
13301,2014020901,2,"3368, 4165"
13301,2017083101,2,"3387, 4338"
13301,2020030901,2,"3464, 4501"
13301,2024092301,2,"3616, 4830"
13303,2014020901,2,"3368, 4165"
13303,2017083101,2,"3387, 4338"
13303,2018100601,2,"3406, 4400"
13303,2020030901,2,"3464, 4501"
13303,2024092301,2,"3616, 4830"
13305,2016092802,2,"3379, 4284"
13305,2017083101,2,"3387, 4338"
13305,2020030901,2,"3464, 4501"
13305,2024072801,2,"3607, 4821"
13305,2024092301,2,"3616, 4830"
13307,2017083101,2,"3387, 4338"
13307,2018100601,2,"3406, 4400"
13307,2020030901,2,"3464, 4501"
13309,2017083101,2,"3387, 4338"
13309,2018100601,2,"3406, 4400"
13309,2020030901,2,"3464, 4501"
13309,2024092301,2,"3616, 4830"
13311,2014020901,2,"3368, 4165"
13311,2017083101,2,"3387, 4338"
13311,2020030901,2,"3464, 4501"
13311,2024092301,2,"3616, 4830"
13313,2014020901,2,"3368, 4165"
13313,2017083101,2,"3387, 4338"
13313,2020030901,2,"3464, 4501"
13315,2017083101,2,"3387, 4338"
13315,2018100601,2,"3406, 4400"
13315,2020030901,2,"3464, 4501"
13315,2024092301,2,"3616, 4830"
13317,2014020901,2,"3368, 4165"
13317,2017083101,2,"3387, 4338"
13317,2020030901,2,"3464, 4501"
13317,2024092301,2,"3616, 4830"
13319,2017083101,2,"3387, 4338"
13319,2018100601,2,"3406, 4400"
13319,2020030901,2,"3464, 4501"
13319,2024092301,2,"3616, 4830"
13321,2017083101,2,"3387, 4338"
13321,2018100601,2,"3406, 4400"
13321,2020030901,2,"3464, 4501"
13321,2024092301,2,"3616, 4830"
15001,2018081701,2,"3399, 4395"
15001,2020030901,2,"3431, 4510"
15003,2020030901,2,"3431, 4510"
15007,2018081701,2,"3399, 4395"
15007,2020030901,2,"3431, 4510"
15009,2018081701,2,"3399, 4395"
15009,2020030901,2,"3431, 4510"
16001,2020030901,2,"3467, 4534"
16003,2020030901,2,"3467, 4534"
16005,2020030901,2,"3467, 4534"
16007,2020030901,2,"3467, 4534"
16009,2020030901,2,"3467, 4534"
16011,2020030901,2,"3467, 4534"
16013,2020030901,2,"3467, 4534"
16015,2020030901,2,"3467, 4534"
16017,2020030901,2,"3467, 4534"
16019,2020030901,2,"3467, 4534"
16021,2020030901,2,"3467, 4534"
16023,2020030901,2,"3467, 4534"
16025,2020030901,2,"3467, 4534"
16027,2020030901,2,"3467, 4534"
16029,2020030901,2,"3467, 4534"
16031,2020030901,2,"3467, 4534"
16033,2020030901,2,"3467, 4534"
16035,2020030901,2,"3467, 4534"
16037,2020030901,2,"3467, 4534"
16039,2020030901,2,"3467, 4534"
16041,2020030901,2,"3467, 4534"
16043,2020030901,2,"3467, 4534"
16045,2020030901,2,"3467, 4534"
16047,2020030901,2,"3467, 4534"
16049,2020030901,2,"3467, 4534"
16051,2020030901,2,"3467, 4534"
16053,2020030901,2,"3467, 4534"
16055,2020030901,2,"3467, 4534"
16057,2020030901,2,"3467, 4534"
16059,2020030901,2,"3467, 4534"
16061,2020030901,2,"3467, 4534"
16063,2020030901,2,"3467, 4534"
16065,2020030901,2,"3467, 4534"
16067,2020030901,2,"3467, 4534"
16069,2020030901,2,"3467, 4534"
16071,2020030901,2,"3467, 4534"
16073,2020030901,2,"3467, 4534"
16075,2020030901,2,"3467, 4534"
16077,2020030901,2,"3467, 4534"
16079,2020030901,2,"3467, 4534"
16081,2020030901,2,"3467, 4534"
16083,2020030901,2,"3467, 4534"
16085,2020030901,2,"3467, 4534"
16087,2020030901,2,"3467, 4534"
17001,2020030901,2,"3435, 4489"
17003,2020030901,2,"3435, 4489"
17005,2020030901,2,"3435, 4489"
17007,2020030901,2,"3435, 4489"
17009,2020030901,2,"3435, 4489"
17011,2020030901,2,"3435, 4489"
17013,2020030901,2,"3435, 4489"
17015,2020030901,2,"3435, 4489"
17017,2020030901,2,"3435, 4489"
17019,2020030901,2,"3435, 4489"
17021,2020030901,2,"3435, 4489"
17023,2020030901,2,"3435, 4489"
17025,2020030901,2,"3435, 4489"
17027,2020030901,2,"3435, 4489"
17029,2020030901,2,"3435, 4489"
17031,2020030901,2,"3435, 4489"
17033,2020030901,2,"3435, 4489"
17035,2020030901,2,"3435, 4489"
17037,2020030901,2,"3435, 4489"
17039,2020030901,2,"3435, 4489"
17041,2020030901,2,"3435, 4489"
17043,2020030901,2,"3435, 4489"
17045,2020030901,2,"3435, 4489"
17047,2020030901,2,"3435, 4489"
17049,2020030901,2,"3435, 4489"
17051,2020030901,2,"3435, 4489"
17053,2020030901,2,"3435, 4489"
17055,2020030901,2,"3435, 4489"
17057,2020030901,2,"3435, 4489"
17059,2020030901,2,"3435, 4489"
17061,2020030901,2,"3435, 4489"
17063,2020030901,2,"3435, 4489"
17065,2020030901,2,"3435, 4489"
17067,2020030901,2,"3435, 4489"
17069,2020030901,2,"3435, 4489"
17071,2020030901,2,"3435, 4489"
17073,2020030901,2,"3435, 4489"
17075,2020030901,2,"3435, 4489"
17077,2020030901,2,"3435, 4489"
17079,2020030901,2,"3435, 4489"
17081,2020030901,2,"3435, 4489"
17083,2020030901,2,"3435, 4489"
17085,2020030901,2,"3435, 4489"
17087,2020030901,2,"3435, 4489"
17089,2020030901,2,"3435, 4489"
17091,2020030901,2,"3435, 4489"
17093,2020030901,2,"3435, 4489"
17095,2020030901,2,"3435, 4489"
17097,2020030901,2,"3435, 4489"
17099,2020030901,2,"3435, 4489"
17101,2020030901,2,"3435, 4489"
17103,2020030901,2,"3435, 4489"
17105,2020030901,2,"3435, 4489"
17107,2020030901,2,"3435, 4489"
17109,2020030901,2,"3435, 4489"
17111,2020030901,2,"3435, 4489"
17113,2020030901,2,"3435, 4489"
17115,2020030901,2,"3435, 4489"
17117,2020030901,2,"3435, 4489"
17119,2020030901,2,"3435, 4489"
17121,2020030901,2,"3435, 4489"
17123,2020030901,2,"3435, 4489"
17125,2020030901,2,"3435, 4489"
17127,2020030901,2,"3435, 4489"
17129,2020030901,2,"3435, 4489"
17131,2020030901,2,"3435, 4489"
17133,2020030901,2,"3435, 4489"
17135,2020030901,2,"3435, 4489"
17137,2020030901,2,"3435, 4489"
17139,2020030901,2,"3435, 4489"
17141,2020030901,2,"3435, 4489"
17143,2020030901,2,"3435, 4489"
17145,2020030901,2,"3435, 4489"
17147,2020030901,2,"3435, 4489"
17149,2020030901,2,"3435, 4489"
17151,2020030901,2,"3435, 4489"
17153,2020030901,2,"3435, 4489"
17155,2020030901,2,"3435, 4489"
17157,2020030901,2,"3435, 4489"
17159,2020030901,2,"3435, 4489"
17161,2020030901,2,"3435, 4489"
17163,2020030901,2,"3435, 4489"
17165,2020030901,2,"3435, 4489"
17167,2020030901,2,"3435, 4489"
17169,2020030901,2,"3435, 4489"
17171,2020030901,2,"3435, 4489"
17173,2020030901,2,"3435, 4489"
17175,2020030901,2,"3435, 4489"
17177,2020030901,2,"3435, 4489"
17179,2020030901,2,"3435, 4489"
17181,2020030901,2,"3435, 4489"
17183,2020030901,2,"3435, 4489"
17185,2020030901,2,"3435, 4489"
17187,2020030901,2,"3435, 4489"
17189,2020030901,2,"3435, 4489"
17191,2020030901,2,"3435, 4489"
17193,2020030901,2,"3435, 4489"
17195,2020030901,2,"3435, 4489"
17197,2020030901,2,"3435, 4489"
17199,2020030901,2,"3435, 4489"
17201,2020030901,2,"3435, 4489"
17203,2020030901,2,"3435, 4489"
18001,2020030901,2,"3456, 4515"
18003,2020030901,2,"3456, 4515"
18005,2020030901,2,"3456, 4515"
18007,2020030901,2,"3456, 4515"
18009,2020030901,2,"3456, 4515"
18011,2020030901,2,"3456, 4515"
18013,2020030901,2,"3456, 4515"
18015,2020030901,2,"3456, 4515"
18015,2026081403,2,"3651, 4933"
18017,2020030901,2,"3456, 4515"
18019,2020030901,2,"3456, 4515"
18021,2020030901,2,"3456, 4515"
18023,2020030901,2,"3456, 4515"
18025,2020030901,2,"3456, 4515"
18027,2020030901,2,"3456, 4515"
18029,2020030901,2,"3456, 4515"
18029,2026081403,2,"3651, 4933"
18031,2020030901,2,"3456, 4515"
18031,2026081403,2,"3651, 4933"
18033,2020030901,2,"3456, 4515"
18035,2020030901,2,"3456, 4515"
18035,2026081403,2,"3651, 4933"
18037,2020030901,2,"3456, 4515"
18039,2020030901,2,"3456, 4515"
18041,2020030901,2,"3456, 4515"
18041,2026081403,2,"3651, 4933"
18043,2020030901,2,"3456, 4515"
18045,2020030901,2,"3456, 4515"
18047,2020030901,2,"3456, 4515"
18047,2026081403,2,"3651, 4933"
18049,2020030901,2,"3456, 4515"
18051,2020030901,2,"3456, 4515"
18053,2020030901,2,"3456, 4515"
18055,2020030901,2,"3456, 4515"
18057,2020030901,2,"3456, 4515"
18057,2026081403,2,"3651, 4933"
18059,2020030901,2,"3456, 4515"
18059,2026081403,2,"3651, 4933"
18061,2020030901,2,"3456, 4515"
18063,2020030901,2,"3456, 4515"
18065,2020030901,2,"3456, 4515"
18065,2026081403,2,"3651, 4933"
18067,2020030901,2,"3456, 4515"
18069,2020030901,2,"3456, 4515"
18071,2020030901,2,"3456, 4515"
18073,2020030901,2,"3456, 4515"
18075,2020030901,2,"3456, 4515"
18077,2020030901,2,"3456, 4515"
18079,2020030901,2,"3456, 4515"
18081,2020030901,2,"3456, 4515"
18083,2020030901,2,"3456, 4515"
18085,2020030901,2,"3456, 4515"
18087,2020030901,2,"3456, 4515"
18089,2020030901,2,"3456, 4515"
18089,2026081403,2,"3651, 4933"
18091,2020030901,2,"3456, 4515"
18091,2026081403,2,"3651, 4933"
18093,2020030901,2,"3456, 4515"
18095,2020030901,2,"3456, 4515"
18095,2026081403,2,"3651, 4933"
18097,2020030901,2,"3456, 4515"
18097,2026081403,2,"3651, 4933"
18099,2020030901,2,"3456, 4515"
18101,2020030901,2,"3456, 4515"
18103,2020030901,2,"3456, 4515"
18105,2020030901,2,"3456, 4515"
18107,2020030901,2,"3456, 4515"
18109,2020030901,2,"3456, 4515"
18109,2026081403,2,"3651, 4933"
18111,2020030901,2,"3456, 4515"
18113,2020030901,2,"3456, 4515"
18115,2020030901,2,"3456, 4515"
18117,2020030901,2,"3456, 4515"
18119,2020030901,2,"3456, 4515"
18121,2020030901,2,"3456, 4515"
18123,2020030901,2,"3456, 4515"
18125,2020030901,2,"3456, 4515"
18127,2020030901,2,"3456, 4515"
18127,2026081403,2,"3651, 4933"
18129,2020030901,2,"3456, 4515"
18131,2020030901,2,"3456, 4515"
18131,2026081403,2,"3651, 4933"
18133,2020030901,2,"3456, 4515"
18135,2020030901,2,"3456, 4515"
18135,2026081403,2,"3651, 4933"
18137,2020030901,2,"3456, 4515"
18139,2020030901,2,"3456, 4515"
18139,2026081403,2,"3651, 4933"
18141,2020030901,2,"3456, 4515"
18143,2020030901,2,"3456, 4515"
18145,2020030901,2,"3456, 4515"
18147,2020030901,2,"3456, 4515"
18149,2020030901,2,"3456, 4515"
18151,2020030901,2,"3456, 4515"
18153,2020030901,2,"3456, 4515"
18155,2020030901,2,"3456, 4515"
18157,2020030901,2,"3456, 4515"
18159,2020030901,2,"3456, 4515"
18159,2026081403,2,"3651, 4933"
18161,2020030901,2,"3456, 4515"
18161,2026081403,2,"3651, 4933"
18163,2020030901,2,"3456, 4515"
18165,2020030901,2,"3456, 4515"
18167,2020030901,2,"3456, 4515"
18169,2020030901,2,"3456, 4515"
18171,2020030901,2,"3456, 4515"
18173,2020030901,2,"3456, 4515"
18175,2020030901,2,"3456, 4515"
18177,2020030901,2,"3456, 4515"
18177,2026081403,2,"3651, 4933"
18179,2020030901,2,"3456, 4515"
18181,2020030901,2,"3456, 4515"
18183,2020030901,2,"3456, 4515"
19001,2020030901,2,"3480, 4483"
19003,2020030901,2,"3480, 4483"
19005,2020030901,2,"3480, 4483"
19007,2020030901,2,"3480, 4483"
19009,2020030901,2,"3480, 4483"
19011,2020030901,2,"3480, 4483"
19013,2020030901,2,"3480, 4483"
19015,2020030901,2,"3480, 4483"
19017,2020030901,2,"3480, 4483"
19019,2020030901,2,"3480, 4483"
19021,2020030901,2,"3480, 4483"
19023,2020030901,2,"3480, 4483"
19025,2020030901,2,"3480, 4483"
19027,2020030901,2,"3480, 4483"
19029,2020030901,2,"3480, 4483"
19031,2020030901,2,"3480, 4483"
19033,2020030901,2,"3480, 4483"
19035,2020030901,2,"3480, 4483"
19037,2020030901,2,"3480, 4483"
19039,2020030901,2,"3480, 4483"
19041,2020030901,2,"3480, 4483"
19043,2020030901,2,"3480, 4483"
19045,2020030901,2,"3480, 4483"
19047,2020030901,2,"3480, 4483"
19049,2020030901,2,"3480, 4483"
19051,2020030901,2,"3480, 4483"
19053,2020030901,2,"3480, 4483"
19055,2020030901,2,"3480, 4483"
19057,2020030901,2,"3480, 4483"
19059,2020030901,2,"3480, 4483"
19061,2020030901,2,"3480, 4483"
19063,2020030901,2,"3480, 4483"
19065,2020030901,2,"3480, 4483"
19067,2020030901,2,"3480, 4483"
19069,2020030901,2,"3480, 4483"
19071,2020030901,2,"3480, 4483"
19073,2020030901,2,"3480, 4483"
19075,2020030901,2,"3480, 4483"
19077,2020030901,2,"3480, 4483"
19079,2020030901,2,"3480, 4483"
19081,2020030901,2,"3480, 4483"
19083,2020030901,2,"3480, 4483"
19085,2020030901,2,"3480, 4483"
19087,2020030901,2,"3480, 4483"
19089,2020030901,2,"3480, 4483"
19091,2020030901,2,"3480, 4483"
19093,2020030901,2,"3480, 4483"
19095,2020030901,2,"3480, 4483"
19097,2020030901,2,"3480, 4483"
19099,2020030901,2,"3480, 4483"
19101,2020030901,2,"3480, 4483"
19103,2020030901,2,"3480, 4483"
19105,2020030901,2,"3480, 4483"
19107,2020030901,2,"3480, 4483"
19109,2020030901,2,"3480, 4483"
19111,2020030901,2,"3480, 4483"
19113,2020030901,2,"3480, 4483"
19115,2020030901,2,"3480, 4483"
19117,2020030901,2,"3480, 4483"
19119,2020030901,2,"3480, 4483"
19121,2020030901,2,"3480, 4483"
19123,2020030901,2,"3480, 4483"
19125,2020030901,2,"3480, 4483"
19127,2020030901,2,"3480, 4483"
19129,2020030901,2,"3480, 4483"
19131,2020030901,2,"3480, 4483"
19133,2020030901,5,"3480, 3483, 3493, 4483, 4521"
19135,2020030901,2,"3480, 4483"
19137,2020030901,2,"3480, 4483"
19139,2020030901,2,"3480, 4483"
19141,2020030901,2,"3480, 4483"
19143,2020030901,2,"3480, 4483"
19145,2020030901,2,"3480, 4483"
19147,2020030901,2,"3480, 4483"
19149,2020030901,2,"3480, 4483"
19151,2020030901,2,"3480, 4483"
19153,2020030901,2,"3480, 4483"
19155,2020030901,2,"3480, 4483"
19157,2020030901,2,"3480, 4483"
19159,2020030901,2,"3480, 4483"
19161,2020030901,2,"3480, 4483"
19163,2020030901,2,"3480, 4483"
19165,2020030901,2,"3480, 4483"
19167,2020030901,2,"3480, 4483"
19169,2020030901,2,"3480, 4483"
19171,2020030901,2,"3480, 4483"
19173,2020030901,2,"3480, 4483"
19175,2020030901,2,"3480, 4483"
19177,2020030901,2,"3480, 4483"
19179,2020030901,2,"3480, 4483"
19181,2020030901,2,"3480, 4483"
19183,2020030901,2,"3480, 4483"
19185,2020030901,2,"3480, 4483"
19187,2020030901,2,"3480, 4483"
19189,2020030901,2,"3480, 4483"
19191,2020030901,2,"3480, 4483"
19193,2020030901,5,"3480, 3483, 3489, 4483, 4521"
19195,2020030901,2,"3480, 4483"
19197,2020030901,2,"3480, 4483"
20001,2019052002,2,"3412, 4449"
20001,2020030901,2,"3481, 4504"
20003,2019052002,2,"3412, 4449"
20003,2020030901,2,"3481, 4504"
20005,2020030901,2,"3481, 4504"
20007,2020030901,2,"3481, 4504"
20009,2020030901,2,"3481, 4504"
20011,2020030901,2,"3481, 4504"
20013,2020030901,2,"3481, 4504"
20015,2019052002,2,"3412, 4449"
20015,2020030901,2,"3481, 4504"
20017,2020030901,2,"3481, 4504"
20019,2019052002,2,"3412, 4449"
20019,2020030901,2,"3481, 4504"
20021,2019052002,2,"3412, 4449"
20021,2020030901,2,"3481, 4504"
20023,2020030901,2,"3481, 4504"
20025,2020030901,2,"3481, 4504"
20027,2020030901,2,"3481, 4504"
20029,2020030901,2,"3481, 4504"
20031,2019052002,2,"3412, 4449"
20031,2020030901,2,"3481, 4504"
20033,2020030901,2,"3481, 4504"
20035,2019052002,2,"3412, 4449"
20035,2020030901,2,"3481, 4504"
20037,2019052002,2,"3412, 4449"
20037,2020030901,2,"3481, 4504"
20039,2020030901,2,"3481, 4504"
20041,2019052002,2,"3412, 4449"
20041,2020030901,2,"3481, 4504"
20043,2019052002,2,"3412, 4449"
20043,2020030901,2,"3481, 4504"
20045,2019052002,2,"3412, 4449"
20045,2020030901,2,"3481, 4504"
20047,2020030901,2,"3481, 4504"
20049,2019052002,2,"3412, 4449"
20049,2020030901,2,"3481, 4504"
20051,2020030901,2,"3481, 4504"
20053,2020030901,2,"3481, 4504"
20055,2020030901,2,"3481, 4504"
20057,2020030901,2,"3481, 4504"
20059,2019052002,2,"3412, 4449"
20059,2020030901,2,"3481, 4504"
20061,2019052002,2,"3412, 4449"
20061,2020030901,2,"3481, 4504"
20063,2020030901,2,"3481, 4504"
20065,2020030901,2,"3481, 4504"
20067,2020030901,2,"3481, 4504"
20069,2020030901,2,"3481, 4504"
20071,2020030901,2,"3481, 4504"
20073,2019052002,2,"3412, 4449"
20073,2020030901,2,"3481, 4504"
20075,2020030901,2,"3481, 4504"
20077,2020030901,2,"3481, 4504"
20079,2019052002,2,"3412, 4449"
20079,2020030901,2,"3481, 4504"
20081,2020030901,2,"3481, 4504"
20083,2020030901,2,"3481, 4504"
20085,2020030901,2,"3481, 4504"
20087,2019052002,2,"3412, 4449"
20087,2020030901,2,"3481, 4504"
20089,2020030901,2,"3481, 4504"
20091,2020030901,2,"3481, 4504"
20093,2020030901,2,"3481, 4504"
20095,2020030901,2,"3481, 4504"
20097,2020030901,2,"3481, 4504"
20099,2020030901,2,"3481, 4504"
20101,2020030901,2,"3481, 4504"
20103,2019052002,2,"3412, 4449"
20103,2020030901,2,"3481, 4504"
20105,2020030901,2,"3481, 4504"
20107,2019052002,2,"3412, 4449"
20107,2020030901,2,"3481, 4504"
20109,2020030901,2,"3481, 4504"
20111,2019052002,2,"3412, 4449"
20111,2020030901,2,"3481, 4504"
20113,2020030901,2,"3481, 4504"
20115,2020030901,2,"3481, 4504"
20117,2019052002,2,"3412, 4449"
20117,2020030901,2,"3481, 4504"
20119,2020030901,2,"3481, 4504"
20121,2020030901,2,"3481, 4504"
20123,2020030901,2,"3481, 4504"
20125,2019052002,2,"3412, 4449"
20125,2020030901,2,"3481, 4504"
20127,2019052002,2,"3412, 4449"
20127,2020030901,2,"3481, 4504"
20129,2020030901,2,"3481, 4504"
20131,2020030901,2,"3481, 4504"
20133,2019052002,2,"3412, 4449"
20133,2020030901,2,"3481, 4504"
20135,2020030901,2,"3481, 4504"
20137,2020030901,2,"3481, 4504"
20139,2019052002,2,"3412, 4449"
20139,2020030901,2,"3481, 4504"
20141,2020030901,2,"3481, 4504"
20143,2020030901,2,"3481, 4504"
20145,2020030901,2,"3481, 4504"
20147,2020030901,2,"3481, 4504"
20149,2019052002,2,"3412, 4449"
20149,2020030901,2,"3481, 4504"
20151,2020030901,2,"3481, 4504"
20153,2020030901,2,"3481, 4504"
20155,2019052002,2,"3412, 4449"
20155,2020030901,2,"3481, 4504"
20157,2020030901,2,"3481, 4504"
20159,2020030901,2,"3481, 4504"
20161,2019052002,2,"3412, 4449"
20161,2020030901,2,"3481, 4504"
20163,2020030901,2,"3481, 4504"
20165,2020030901,2,"3481, 4504"
20167,2020030901,2,"3481, 4504"
20169,2019052002,2,"3412, 4449"
20169,2020030901,2,"3481, 4504"
20171,2020030901,2,"3481, 4504"
20173,2020030901,2,"3481, 4504"
20175,2020030901,2,"3481, 4504"
20177,2020030901,2,"3481, 4504"
20179,2020030901,2,"3481, 4504"
20181,2020030901,2,"3481, 4504"
20183,2020030901,2,"3481, 4504"
20185,2020030901,2,"3481, 4504"
20187,2020030901,2,"3481, 4504"
20189,2020030901,2,"3481, 4504"
20191,2019052002,2,"3412, 4449"
20191,2020030901,2,"3481, 4504"
20193,2020030901,2,"3481, 4504"
20195,2020030901,2,"3481, 4504"
20197,2019052002,2,"3412, 4449"
20197,2020030901,2,"3481, 4504"
20199,2020030901,2,"3481, 4504"
20201,2020030901,2,"3481, 4504"
20203,2020030901,2,"3481, 4504"
20205,2019052002,2,"3412, 4449"
20205,2020030901,2,"3481, 4504"
20207,2019052002,2,"3412, 4449"
20207,2020030901,2,"3481, 4504"
20209,2020030901,2,"3481, 4504"
21001,2020030901,2,"3469, 4497"
21001,2025021401,2,"3624, 4860"
21001,2026012101,2,"3633, 4913"
21003,2009012701,2,"1818, 3302"
21003,2020030901,2,"3469, 4497"
21003,2025021401,2,"3624, 4860"
21003,2025040102,2,"3626, 4864"
21003,2026012101,2,"3633, 4913"
21005,2009012701,2,"1818, 3302"
21005,2020030901,2,"3469, 4497"
21005,2025040102,2,"3626, 4864"
21007,2009012701,2,"1818, 3302"
21007,2020030901,2,"3469, 4497"
21007,2025021401,2,"3624, 4860"
21007,2025040102,2,"3626, 4864"
21009,2009012701,2,"1818, 3302"
21009,2020030901,2,"3469, 4497"
21009,2025021401,2,"3624, 4860"
21009,2025040102,2,"3626, 4864"
21009,2026012101,2,"3633, 4913"
21011,2009012701,2,"1818, 3302"
21011,2020030901,2,"3469, 4497"
21013,2020030901,2,"3469, 4497"
21013,2025021401,2,"3624, 4860"
21015,2009012701,2,"1818, 3302"
21015,2020030901,2,"3469, 4497"
21017,2009012701,2,"1818, 3302"
21017,2020030901,2,"3469, 4497"
21019,2009012701,2,"1818, 3302"
21019,2020030901,2,"3469, 4497"
21019,2025021401,2,"3624, 4860"
21021,2009012701,2,"1818, 3302"
21021,2020030901,2,"3469, 4497"
21023,2020030901,2,"3469, 4497"
21023,2025040102,2,"3626, 4864"
21025,2009012701,2,"1818, 3302"
21025,2020030901,2,"3469, 4497"
21025,2025021401,2,"3624, 4860"
21025,2025040102,2,"3626, 4864"
21027,2009012701,2,"1818, 3302"
21027,2020030901,2,"3469, 4497"
21027,2021121201,2,"3575, 4630"
21027,2025021401,2,"3624, 4860"
21027,2025040102,2,"3626, 4864"
21029,2009012701,2,"1818, 3302"
21029,2020030901,2,"3469, 4497"
21029,2021121201,2,"3575, 4630"
21029,2025021401,2,"3624, 4860"
21029,2025040102,2,"3626, 4864"
21031,2009012701,2,"1818, 3302"
21031,2020030901,2,"3469, 4497"
21031,2025021401,2,"3624, 4860"
21031,2025040102,2,"3626, 4864"
21033,2009012701,2,"1818, 3302"
21033,2020030901,2,"3469, 4497"
21033,2021121201,2,"3575, 4630"
21033,2025021401,2,"3624, 4860"
21033,2025040102,2,"3626, 4864"
21035,2009012701,2,"1818, 3302"
21035,2020030901,2,"3469, 4497"
21035,2025040102,2,"3626, 4864"
21037,2009012701,2,"1818, 3302"
21037,2020030901,2,"3469, 4497"
21037,2025040102,2,"3626, 4864"
21039,2009012701,2,"1818, 3302"
